picture_id,picture_title,genres,ratings,picture_logo
6232,Born Free (1966),Adventure|Children|Drama,3,/media/Born Free (1966)
6233,Born Yesterday (1993),Comedy|Romance,3,/media/Born Yesterday (1993)
6234,Equus (1977),Drama|Mystery,3.3461538462,/media/Equus (1977)
6235,Europa Europa (Hitlerjunge Salomon) (1990),Drama|War,3,/media/Europa Europa (Hitlerjunge Salomon) (1990)
6237,"Glenn Miller Story, The (1953)",Drama,4.25,"/media/Glenn Miller Story, The (1953)"
6238,Green Card (1990),Comedy|Drama|Romance,3.25,/media/Green Card (1990)
6239,Journey to the Center of the Earth (1959),Adventure|Children|Sci-Fi,4,/media/Journey to the Center of the Earth (1959)
6240,One Good Cop (1991),Action|Crime|Drama,2,/media/One Good Cop (1991)
6242,Ringu (Ring) (1998),Horror|Mystery|Thriller,2.3333333333,/media/Ringu (Ring) (1998)
6243,Ringu 2 (Ring 2) (1999),Horror|Mystery,1.875,/media/Ringu 2 (Ring 2) (1999)
6244,Salaam Bombay! (1988),Drama,4.1,/media/Salaam Bombay! (1988)
6245,Sweet Charity (1969),Comedy|Drama|Musical|Romance,3.5,/media/Sweet Charity (1969)
6247,Women in Love (1969),Drama|Romance,1.5,/media/Women in Love (1969)
6249,Boat Trip (2003),Comedy,3.25,/media/Boat Trip (2003)
6250,Dreamcatcher (2003),Drama|Horror|Sci-Fi|Thriller,4,/media/Dreamcatcher (2003)
6252,View from the Top (2003),Comedy|Romance,2.9,/media/View from the Top (2003)
6254,"Awful Truth, The (1937)",Comedy|Romance,2.5,"/media/Awful Truth, The (1937)"
6256,"House with Laughing Windows, The (Casa dalle finestre che ridono, La) (1976)",Horror|Mystery|Thriller,3,"/media/House with Laughing Windows, The (Casa dalle finestre che ridono, La) (1976)"
6257,I Am Curious (Yellow) (Jag är nyfiken - en film i gult) (1967),Drama,4.5,/media/I Am Curious (Yellow) (Jag är nyfiken - en film i gult) (1967)
6260,"Robe, The (1953)",Drama,3,"/media/Robe, The (1953)"
6261,Wind (1992),Action|Romance,4.1428571429,/media/Wind (1992)
6263,Basic (2003),Drama|Thriller|War,4.1666666667,/media/Basic (2003)
6264,"Core, The (2003)",Action|Drama|Sci-Fi|Thriller,4.8333333333,"/media/Core, The (2003)"
6265,Head of State (2003),Comedy,3,/media/Head of State (2003)
6266,What a Girl Wants (2003),Comedy|Drama|Romance,4,/media/What a Girl Wants (2003)
6268,Raising Victor Vargas (2002),Comedy|Drama|Romance,3.4107142857,/media/Raising Victor Vargas (2002)
6269,Stevie (2002),Documentary,3.6875,/media/Stevie (2002)
6271,Day for Night (La Nuit Américaine) (1973),Comedy|Drama|Romance,0.5,/media/Day for Night (La Nuit Américaine) (1973)
6273,In a Lonely Place (1950),Drama|Film-Noir|Mystery|Romance,4.125,/media/In a Lonely Place (1950)
6276,Wake of the Red Witch (1948),Action|Adventure|Drama,2.347826087,/media/Wake of the Red Witch (1948)
6279,"Good Thief, The (2002)",Crime|Drama,2.75,"/media/Good Thief, The (2002)"
6281,Phone Booth (2002),Drama|Thriller,3.3,/media/Phone Booth (2002)
6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller,2.875,/media/Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001)
6284,DysFunktional Family (2003),Comedy|Documentary,4,/media/DysFunktional Family (2003)
6286,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)",Comedy|Crime|Drama,3.5238095238,"/media/Man Without a Past, The (Mies vailla menneisyyttä) (2002)"
6287,Anger Management (2003),Comedy,3.1875,/media/Anger Management (2003)
6290,House of 1000 Corpses (2003),Horror,0.5,/media/House of 1000 Corpses (2003)
6291,Lilya 4-Ever (Lilja 4-ever) (2002),Crime|Drama,3.6666666667,/media/Lilya 4-Ever (Lilja 4-ever) (2002)
6294,Bulletproof Monk (2003),Action|Adventure|Sci-Fi,2,/media/Bulletproof Monk (2003)
6295,Chasing Papi (a.k.a. Papi Chulo) (2003),Comedy,3,/media/Chasing Papi (a.k.a. Papi Chulo) (2003)
6296,"Mighty Wind, A (2003)",Comedy|Musical,1,"/media/Mighty Wind, A (2003)"
6297,Holes (2003),Adventure|Children|Comedy|Mystery,3.3333333333,/media/Holes (2003)
6298,Malibu's Most Wanted (2003),Comedy|Crime,3.25,/media/Malibu's Most Wanted (2003)
6299,"Winged Migration (Peuple migrateur, Le) (2001)",Documentary,4,"/media/Winged Migration (Peuple migrateur, Le) (2001)"
6300,Flickering Lights (Blinkende lygter) (2000),Action|Comedy|Crime,2.75,/media/Flickering Lights (Blinkende lygter) (2000)
6301,Straw Dogs (1971),Drama|Thriller,2.25,/media/Straw Dogs (1971)
6302,Beginning of the End (1957),Sci-Fi,1.75,/media/Beginning of the End (1957)
6303,"Andromeda Strain, The (1971)",Mystery|Sci-Fi,3.2,"/media/Andromeda Strain, The (1971)"
6305,Fahrenheit 451 (1966),Drama|Sci-Fi,2.5,/media/Fahrenheit 451 (1966)
6306,I Am Trying to Break Your Heart (2002),Documentary,2.8333333333,/media/I Am Trying to Break Your Heart (2002)
6308,Legal Eagles (1986),Comedy|Crime|Romance,3.6086956522,/media/Legal Eagles (1986)
6314,Undercover Blues (1993),Comedy|Crime,4,/media/Undercover Blues (1993)
6315,Wildcats (1986),Comedy,2,/media/Wildcats (1986)
6316,"Wiz, The (1978)",Adventure|Children|Comedy|Fantasy|Musical,3.875,"/media/Wiz, The (1978)"
6318,"Marrying Man, The (Too Hot to Handle) (1991)",Comedy|Romance,5,"/media/Marrying Man, The (Too Hot to Handle) (1991)"
6322,Confidence (2003),Crime|Thriller,3.6172839506,/media/Confidence (2003)
6323,Identity (2003),Crime|Horror|Mystery|Thriller,1.5,/media/Identity (2003)
6327,"Decade Under the Influence, A (2003)",Documentary,3.8333333333,"/media/Decade Under the Influence, A (2003)"
6329,Manic (2001),Drama,2.25,/media/Manic (2001)
6331,Spellbound (2002),Documentary,4,/media/Spellbound (2002)
6332,"Lizzie McGuire Movie, The (2003)",Children|Comedy|Romance,3.5,"/media/Lizzie McGuire Movie, The (2003)"
6333,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller,5,/media/X2: X-Men United (2003)
6335,"Dancer Upstairs, The (2002)",Crime|Drama|Thriller,3.5,"/media/Dancer Upstairs, The (2002)"
6337,Owning Mahowny (2003),Crime|Drama|Thriller,3.2,/media/Owning Mahowny (2003)
6338,Daddy Day Care (2003),Children|Comedy,2,/media/Daddy Day Care (2003)
6339,"Man on the Train (Homme du train, L') (2002)",Comedy|Drama,2,"/media/Man on the Train (Homme du train, L') (2002)"
6341,"Shape of Things, The (2003)",Drama,4.0681818182,"/media/Shape of Things, The (2003)"
6342,"Trip, The (2002)",Comedy|Drama|Romance,3.75,"/media/Trip, The (2002)"
6344,101 Reykjavik (101 Reykjavík) (2000),Comedy|Drama|Romance,3.5,/media/101 Reykjavik (101 Reykjavík) (2000)
6345,"Chorus Line, A (1985)",Comedy|Drama|Musical,3.1666666667,"/media/Chorus Line, A (1985)"
6348,Breakin' 2: Electric Boogaloo (1984),Musical,3.8333333333,/media/Breakin' 2: Electric Boogaloo (1984)
6349,Breakin' (1984),Drama|Musical,3.2682926829,/media/Breakin' (1984)
6350,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi,2.8888888889,/media/Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986)
6355,"Girls, Les (1957)",Musical,4.5,"/media/Girls, Les (1957)"
6356,Gunfight at the O.K. Corral (1957),Western,5,/media/Gunfight at the O.K. Corral (1957)
6357,High Society (1956),Comedy|Musical|Romance,3.8333333333,/media/High Society (1956)
6358,Kiss Me Kate (1953),Comedy|Musical|Romance,3.1,/media/Kiss Me Kate (1953)
6365,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,4.75,"/media/Matrix Reloaded, The (2003)"
6367,Down with Love (2003),Comedy|Romance,3.8032786885,/media/Down with Love (2003)
6368,Cinemania (2002),Documentary,3.5272727273,/media/Cinemania (2002)
6369,Friends and Family (2001),Comedy,2.75,/media/Friends and Family (2001)
6370,"Spanish Apartment, The (L'auberge espagnole) (2002)",Comedy|Drama|Romance,4.0454545455,"/media/Spanish Apartment, The (L'auberge espagnole) (2002)"
6373,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance,1.9166666667,/media/Bruce Almighty (2003)
6375,Gigantic (A Tale of Two Johns) (2002),Documentary,3.5,/media/Gigantic (A Tale of Two Johns) (2002)
6377,Finding Nemo (2003),Adventure|Animation|Children|Comedy,3.7045454545,/media/Finding Nemo (2003)
6378,"Italian Job, The (2003)",Action|Crime,3.5,"/media/Italian Job, The (2003)"
6379,Wrong Turn (2003),Horror|Thriller,4,/media/Wrong Turn (2003)
6380,Capturing the Friedmans (2003),Documentary,3.75,/media/Capturing the Friedmans (2003)
6383,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",Action|Crime|Thriller,2.6666666667,"/media/2 Fast 2 Furious (Fast and the Furious 2, The) (2003)"
6384,Love the Hard Way (2001),Crime|Drama|Romance,3.25,/media/Love the Hard Way (2001)
6385,Whale Rider (2002),Drama,3.5,/media/Whale Rider (2002)
6386,Nevada Smith (1966),Western,4.5,/media/Nevada Smith (1966)
6387,Once a Thief (Zong heng si hai) (1991),Action|Comedy|Crime|Thriller,3,/media/Once a Thief (Zong heng si hai) (1991)
6390,Silk Stockings (1957),Musical,3,/media/Silk Stockings (1957)
6395,"Crazies, The (a.k.a. Code Name: Trixie) (1973)",Action|Drama|Horror|Sci-Fi|Thriller,3.75,"/media/Crazies, The (a.k.a. Code Name: Trixie) (1973)"
6400,Murder on a Sunday Morning (Un coupable idéal) (2001),Documentary,3.5,/media/Murder on a Sunday Morning (Un coupable idéal) (2001)
6404,"White Sheik, The (Sceicco bianco, Lo) (1952)",Comedy|Romance,3.5,"/media/White Sheik, The (Sceicco bianco, Lo) (1952)"
6405,Treasure Island (1950),Adventure|Children,1.5,/media/Treasure Island (1950)
6408,Animals are Beautiful People (1974),Comedy|Documentary,3.5,/media/Animals are Beautiful People (1974)
6410,Car Wash (1976),Comedy,4.5,/media/Car Wash (1976)
6412,Destry Rides Again (1939),Comedy|Western,3.3333333333,/media/Destry Rides Again (1939)
6413,"Electric Horseman, The (1979)",Comedy|Western,3.75,"/media/Electric Horseman, The (1979)"
6414,Gay Purr-ee (1962),Animation|Children|Musical,1.25,/media/Gay Purr-ee (1962)
6415,Intervista (1987),Comedy|Drama,1,/media/Intervista (1987)
6416,King Rat (1965),Drama|War,4,/media/King Rat (1965)
6419,Mr. & Mrs. Bridge (1990),Drama,4,/media/Mr. & Mrs. Bridge (1990)
6422,Shenandoah (1965),Drama|War|Western,2.7,/media/Shenandoah (1965)
6423,Straight Talk (1992),Comedy,3.5,/media/Straight Talk (1992)
6424,Oscar (1991),Comedy|Crime|Mystery|Romance,3,/media/Oscar (1991)
6425,"6th Man, The (Sixth Man, The) (1997)",Comedy,3.5,"/media/6th Man, The (Sixth Man, The) (1997)"
6426,"Far Country, The (1954)",Western,3.8333333333,"/media/Far Country, The (1954)"
6427,"Railway Children, The (1970)",Children|Drama,3.5833333333,"/media/Railway Children, The (1970)"
6428,Two Mules for Sister Sara (1970),Comedy|War|Western,3.9347826087,/media/Two Mules for Sister Sara (1970)
6429,Winchester '73 (1950),Western,3.5,/media/Winchester '73 (1950)
6431,Battle Cry (1955),Drama|War,3.5,/media/Battle Cry (1955)
6432,"Courtship of Eddie's Father, The (1963)",Comedy,4.5,"/media/Courtship of Eddie's Father, The (1963)"
6433,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",Documentary,3.3333333333,"/media/Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)"
6436,This Boy's Life (1993),Drama,4,/media/This Boy's Life (1993)
6440,Barton Fink (1991),Drama|Thriller,2.8333333333,/media/Barton Fink (1991)
6442,Belle époque (1992),Comedy|Romance,3.9,/media/Belle époque (1992)
6446,"Comancheros, The (1961)",Action|Adventure|Drama|Romance,3.5,"/media/Comancheros, The (1961)"
6447,Duel at Diablo (1966),War,3,/media/Duel at Diablo (1966)
6448,"Flight of the Phoenix, The (1965)",Action|Adventure|Drama,4,"/media/Flight of the Phoenix, The (1965)"
6449,From the Terrace (1960),Drama,4.4,/media/From the Terrace (1960)
6450,"Heaven Knows, Mr. Allison (1957)",Drama|War,2.25,"/media/Heaven Knows, Mr. Allison (1957)"
6452,"Long, Hot Summer, The (1958)",Drama,4.5,"/media/Long, Hot Summer, The (1958)"
6454,Music Box (1989),Drama,3.25,/media/Music Box (1989)
6458,"Blue Max, The (1966)",Adventure|Drama|War,4,"/media/Blue Max, The (1966)"
6460,"Trial, The (Procès, Le) (1962)",Drama,2.5,"/media/Trial, The (Procès, Le) (1962)"
6461,"Unforgiven, The (1960)",Drama|Western,3,"/media/Unforgiven, The (1960)"
6464,Good Burger (1997),Children|Comedy,3.75,/media/Good Burger (1997)
6465,Jubilee (1977),Drama,2,/media/Jubilee (1977)
6466,Mississippi Masala (1991),Drama|Romance,3,/media/Mississippi Masala (1991)
6467,Quai des Orfèvres (Jenny Lamour) (1947),Crime|Drama,3.3333333333,/media/Quai des Orfèvres (Jenny Lamour) (1947)
6468,"Stranger Among Us, A (1992)",Crime|Drama|Romance,3.625,"/media/Stranger Among Us, A (1992)"
6470,Chisum (1970),Western,1.25,/media/Chisum (1970)
6473,Half Moon Street (1986),Drama|Thriller,3.5,/media/Half Moon Street (1986)
6474,"Truce, The (a.k.a. La Tregua) (1996)",Drama,3.25,"/media/Truce, The (a.k.a. La Tregua) (1996)"
6476,Shattered (1991),Mystery|Thriller,2,/media/Shattered (1991)
6477,"Song of Bernadette, The (1943)",Drama,3.8076923077,"/media/Song of Bernadette, The (1943)"
6480,Thoroughly Modern Millie (1967),Comedy|Musical,2.0208333333,/media/Thoroughly Modern Millie (1967)
6482,Dumb and Dumberer: When Harry Met Lloyd (2003),Comedy,4,/media/Dumb and Dumberer: When Harry Met Lloyd (2003)
6484,Hollywood Homicide (2003),Action|Crime|Drama,4,/media/Hollywood Homicide (2003)
6493,Alex and Emma (2003),Comedy|Drama|Romance,3,/media/Alex and Emma (2003)
6498,Murphy's War (1971),War,0.5,/media/Murphy's War (1971)
6502,28 Days Later (2002),Action|Horror|Sci-Fi,4,/media/28 Days Later (2002)
6503,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller,3,/media/Charlie's Angels: Full Throttle (2003)
6506,Fulltime Killer (Chuen jik sat sau) (2001),Action|Thriller,2.5,/media/Fulltime Killer (Chuen jik sat sau) (2001)
6509,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974),Drama|Romance,3,/media/Ali: Fear Eats the Soul (Angst essen Seele auf) (1974)
6513,Made for Each Other (1939),Comedy|Drama|Romance,2.8333333333,/media/Made for Each Other (1939)
6514,Ring of Terror (1962),Horror,3.5,/media/Ring of Terror (1962)
6515,You Only Live Once (1937),Crime|Film-Noir,3.5,/media/You Only Live Once (1937)
6516,Anastasia (1956),Drama,4.125,/media/Anastasia (1956)
6518,Flight of the Intruder (1991),Action|War,1,/media/Flight of the Intruder (1991)
6521,"Main Event, The (1979)",Comedy,3.6,"/media/Main Event, The (1979)"
6522,Man's Favorite Sport? (1964),Comedy,2.375,/media/Man's Favorite Sport? (1964)
6525,Nuts (1987),Drama,2.1666666667,/media/Nuts (1987)
6527,Scaramouche (1952),Adventure|Romance,4.5,/media/Scaramouche (1952)
6528,Start the Revolution Without Me (1970),Comedy,3,/media/Start the Revolution Without Me (1970)
6530,"Tenant, The (Locataire, Le) (1976)",Drama|Horror|Mystery|Thriller,3.7,"/media/Tenant, The (Locataire, Le) (1976)"
6531,"Hour of the Pig, The (1993)",Crime|Drama|Mystery,3.8546099291,"/media/Hour of the Pig, The (1993)"
6533,"What's Up, Doc? (1972)",Comedy,2.85,"/media/What's Up, Doc? (1972)"
6534,Hulk (2003),Action|Adventure|Sci-Fi,1,/media/Hulk (2003)
6535,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy,3.1818181818,"/media/Legally Blonde 2: Red, White & Blonde (2003)"
6536,Sinbad: Legend of the Seven Seas (2003),Adventure|Animation|Children|Fantasy,2.5,/media/Sinbad: Legend of the Seven Seas (2003)
6537,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi,3.85,/media/Terminator 3: Rise of the Machines (2003)
6538,Swimming Pool (2003),Drama|Mystery|Thriller,4,/media/Swimming Pool (2003)
6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy,3.875,/media/Pirates of the Caribbean: The Curse of the Black Pearl (2003)
6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi,3.5,"/media/League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)"
6547,Northfork (2003),Drama|Fantasy,2.5833333333,/media/Northfork (2003)
6548,Bad Boys II (2003),Action|Comedy|Crime|Thriller,3.82,/media/Bad Boys II (2003)
6550,Johnny English (2003),Action|Comedy|Thriller,0.5,/media/Johnny English (2003)
6552,Dirty Pretty Things (2002),Crime|Drama|Thriller,2.75,/media/Dirty Pretty Things (2002)
6559,Little Giants (1994),Children|Comedy,4,/media/Little Giants (1994)
6561,"Mouse That Roared, The (1959)",Comedy|War,3,"/media/Mouse That Roared, The (1959)"
6562,Spencer's Mountain (1963),Comedy|Drama,3.1666666667,/media/Spencer's Mountain (1963)
6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller,2.8333333333,/media/Lara Croft Tomb Raider: The Cradle of Life (2003)
6565,Seabiscuit (2003),Drama,2,/media/Seabiscuit (2003)
6566,Spy Kids 3-D: Game Over (2003),Action|Adventure|Children,3,/media/Spy Kids 3-D: Game Over (2003)
6568,Camp (2003),Comedy|Musical,1,/media/Camp (2003)
6571,"Mondays in the Sun (Lunes al sol, Los) (2002)",Drama,3.8333333333,"/media/Mondays in the Sun (Lunes al sol, Los) (2002)"
6579,"One, Two, Three (1961)",Comedy,2.6666666667,"/media/One, Two, Three (1961)"
6582,Remo Williams: The Adventure Begins (1985),Action|Comedy|Crime|Thriller,2.4285714286,/media/Remo Williams: The Adventure Begins (1985)
6584,"What's Up, Tiger Lily? (1966)",Adventure|Comedy|Crime|Thriller,2.45,"/media/What's Up, Tiger Lily? (1966)"
6585,White Lightning (1973),Action|Crime|Drama,2.875,/media/White Lightning (1973)
6586,American Wedding (American Pie 3) (2003),Comedy,5,/media/American Wedding (American Pie 3) (2003)
6587,Gigli (2003),Comedy|Crime|Romance,3.5,/media/Gigli (2003)
6591,"Magdalene Sisters, The (2002)",Drama,1,"/media/Magdalene Sisters, The (2002)"
6592,"Secret Lives of Dentists, The (2002)",Drama,4,"/media/Secret Lives of Dentists, The (2002)"
6593,Freaky Friday (2003),Children|Comedy|Fantasy,3,/media/Freaky Friday (2003)
6595,S.W.A.T. (2003),Action|Thriller,3.25,/media/S.W.A.T. (2003)
6596,"Divorce, Le (2003)",Comedy|Drama|Romance,4.5,"/media/Divorce, Le (2003)"
6598,Step Into Liquid (2002),Documentary,4.1,/media/Step Into Liquid (2002)
6599,Accattone (1961),Drama,2.25,/media/Accattone (1961)
6600,...And God Spoke (1993),Comedy,2.1666666667,/media/...And God Spoke (1993)
6602,Brain Damage (1988),Comedy|Horror,3.8333333333,/media/Brain Damage (1988)
6603,"Double Life, A (1947)",Crime|Drama|Film-Noir,3.6875,"/media/Double Life, A (1947)"
6609,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",Drama,3.6470588235,"/media/Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)"
6611,Umberto D. (1952),Drama,2,/media/Umberto D. (1952)
6612,Brother's Keeper (1992),Documentary,3,/media/Brother's Keeper (1992)
6613,"Day of the Dolphin, The (1973)",Drama,3.5,"/media/Day of the Dolphin, The (1973)"
6615,Freddy vs. Jason (2003),Action|Horror|Thriller,4,/media/Freddy vs. Jason (2003)
6617,Open Range (2003),Western,3.75,/media/Open Range (2003)
6618,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy,3.125,/media/Shaolin Soccer (Siu lam juk kau) (2001)
6620,American Splendor (2003),Comedy|Drama,4.25,/media/American Splendor (2003)
6624,Agent Cody Banks (2003),Action|Adventure|Children|Fantasy,3.6666666667,/media/Agent Cody Banks (2003)
6628,Hot Dog... The Movie (1984),Comedy,4.25,/media/Hot Dog... The Movie (1984)
6629,House of Wax (1953),Crime|Horror|Mystery|Thriller,0.5,/media/House of Wax (1953)
6630,"Inn of the Sixth Happiness, The (1958)",Adventure|Drama,3,"/media/Inn of the Sixth Happiness, The (1958)"
6636,"Sure Thing, The (1985)",Comedy|Romance,3.3333333333,"/media/Sure Thing, The (1985)"
6638,Valley Girl (1983),Comedy|Romance,4.1,/media/Valley Girl (1983)
6639,Wait Until Dark (1967),Drama|Thriller,2.4,/media/Wait Until Dark (1967)
6641,Code Unknown (Code inconnu: Récit incomplet de divers voyages) (2000),Drama,3.4230769231,/media/Code Unknown (Code inconnu: Récit incomplet de divers voyages) (2000)
6643,Tokyo Story (Tôkyô monogatari) (1953),Drama,3.8333333333,/media/Tokyo Story (Tôkyô monogatari) (1953)
6644,"Green Ray, The (Rayon vert, Le) (1986)",Drama|Romance,3.6875,"/media/Green Ray, The (Rayon vert, Le) (1986)"
